day,time,sender_account,receipient_account,amount
1,15:34,acc1,acc2,41
1,15:34,acc6,acc7,71
1,15:35,acc2,acc7,30
1,15:35,acc4,acc7,50
1,15:35,acc5,acc7,49
1,15:35,acc6,acc4,67
1,15:35,acc6,acc7,30
1,15:37,acc3,acc7,55
1,15:37,acc6,acc4,47
1,15:37,acc7,acc2,46
1,15:39,acc1,acc5,30
1,15:39,acc5,acc4,40
1,15:39,acc6,acc4,39
1,15:40,acc6,acc4,46
1,15:42,acc1,acc3,55
1,15:43,acc1,acc7,46
1,15:44,acc3,acc7,36
1,15:44,acc4,acc6,46
1,15:46,acc4,acc1,70
1,15:47,acc1,acc5,45
1,15:47,acc1,acc7,51
1,15:47,acc7,acc2,49
1,15:48,acc3,acc6,68
1,15:48,acc5,acc2,40
1,15:48,acc6,acc4,73
1,15:49,acc2,acc6,66
1,15:49,acc4,acc7,53
1,15:50,acc3,acc4,56
1,15:50,acc4,acc7,57
1,15:50,acc5,acc1,40
1,15:50,acc6,acc1,41
1,15:51,acc6,acc7,54
1,15:52,acc2,acc1,62
1,15:52,acc2,acc3,52
1,15:53,acc3,acc5,43
1,15:53,acc5,acc2,46
1,15:56,acc4,acc1,55
1,15:56,acc5,acc6,49
1,15:57,acc2,acc1,36
1,15:57,acc3,acc1,30
1,15:57,acc4,acc6,66
1,15:57,acc5,acc2,41
1,15:57,acc7,acc4,51
1,15:59,acc6,acc7,75
1,16:00,acc1,acc7,59
1,16:00,acc3,acc5,30
1,16:00,acc5,acc4,45
1,16:00,acc6,acc4,71
1,16:01,acc5,acc7,37
1,16:02,acc1,acc2,51
1,16:02,acc1,acc2,70
1,16:03,acc5,acc4,67
1,16:03,acc7,acc5,26
1,16:04,acc3,acc1,34
1,16:04,acc4,acc5,61
1,16:05,acc3,acc2,74
1,16:05,acc5,acc7,25
1,16:05,acc5,acc7,54
1,16:05,acc6,acc4,41
1,16:05,acc7,acc2,52
1,16:05,acc7,acc3,29
1,16:06,acc1,acc7,64
1,16:06,acc6,acc1,57
1,16:06,acc6,acc1,27
1,16:07,acc2,acc4,51
1,16:09,acc1,acc2,63
1,16:09,acc1,acc3,65
1,16:09,acc3,acc1,64
1,16:09,acc7,acc1,73
1,16:10,acc1,acc3,54
1,16:10,acc4,acc5,25
1,16:11,acc1,acc3,41
1,16:11,acc2,acc5,64
1,16:11,acc3,acc1,74
1,16:11,acc7,acc6,49
1,16:11,acc7,acc6,48
1,16:12,acc2,acc4,74
1,16:13,acc4,acc1,70
1,16:13,acc6,acc1,45
1,16:14,acc1,acc6,42
1,16:14,acc4,acc5,40
1,16:15,acc4,acc7,45
1,16:15,acc7,acc3,48
1,16:16,acc4,acc1,36
1,16:16,acc5,acc3,71
1,16:16,acc7,acc5,43
1,16:18,acc4,acc1,61
1,16:18,acc4,acc6,61
1,16:18,acc5,acc1,26
1,16:18,acc5,acc7,75
1,16:18,acc6,acc4,46
1,16:19,acc1,acc3,53
1,16:19,acc3,acc4,46
1,16:19,acc3,acc7,75
1,16:20,acc1,acc6,32
1,16:20,acc2,acc1,71
1,16:20,acc4,acc2,74
1,16:20,acc5,acc6,71
1,16:20,acc5,acc7,48
1,16:21,acc3,acc2,57
1,16:21,acc4,acc7,61
1,16:22,acc1,acc7,58
1,16:23,acc1,acc2,43
1,16:23,acc4,acc3,62
1,16:23,acc5,acc1,64
1,16:24,acc3,acc5,58
1,16:24,acc5,acc4,44
1,16:25,acc3,acc7,47
1,16:25,acc4,acc2,54
1,16:26,acc2,acc5,39
1,16:26,acc2,acc7,63
1,16:28,acc2,acc3,31
1,16:28,acc5,acc4,65
1,16:29,acc7,acc6,36
1,16:30,acc6,acc4,67
1,16:31,acc5,acc6,30
1,16:32,acc4,acc5,73
1,16:34,acc1,acc6,70
1,16:34,acc3,acc5,68
1,16:35,acc2,acc7,58
1,16:37,acc3,acc4,42
1,16:38,acc1,acc3,46
1,16:38,acc6,acc5,42
1,16:38,acc7,acc6,72
1,16:39,acc3,acc2,39
1,16:39,acc5,acc1,56
1,16:39,acc5,acc4,69
1,16:39,acc7,acc3,63
1,16:40,acc2,acc6,72
1,16:40,acc5,acc3,52
1,16:41,acc3,acc2,40
1,16:41,acc4,acc2,64
1,16:41,acc7,acc2,33
1,16:42,acc3,acc4,69
1,16:42,acc4,acc2,42
1,16:43,acc4,acc2,71
1,16:43,acc5,acc2,35
1,16:43,acc6,acc2,38
1,16:43,acc7,acc6,70
1,16:44,acc1,acc3,55
1,16:44,acc1,acc4,40
1,16:45,acc2,acc1,50
1,16:45,acc6,acc3,64
1,16:46,acc1,acc3,34
1,16:46,acc1,acc6,64
1,16:46,acc6,acc4,56
1,16:46,acc6,acc5,65
1,16:47,acc7,acc6,55
1,16:48,acc1,acc5,26
1,16:48,acc5,acc2,70
1,16:48,acc6,acc5,48
1,16:48,acc7,acc2,31
1,16:49,acc1,acc5,66
1,16:49,acc4,acc1,30
1,16:49,acc4,acc2,61
1,16:50,acc4,acc3,28
1,16:50,acc6,acc7,71
1,16:51,acc1,acc2,49
1,16:51,acc6,acc1,38
1,16:52,acc2,acc5,30
1,16:53,acc1,acc3,71
1,16:54,acc1,acc6,49
1,16:54,acc6,acc5,40
1,16:54,acc7,acc4,54
1,16:55,acc3,acc5,68
1,16:57,acc1,acc2,28
1,16:57,acc2,acc5,58
1,16:57,acc5,acc6,42
1,16:57,acc7,acc2,54
1,16:57,acc7,acc5,27
1,16:58,acc1,acc6,34
1,16:58,acc2,acc1,32
1,16:58,acc4,acc2,35
1,16:58,acc6,acc7,71
1,16:59,acc1,acc5,41
1,16:59,acc3,acc1,62
1,16:59,acc4,acc2,30
1,16:59,acc5,acc1,29
2,08:00,acc2,acc4,49
2,08:00,acc2,acc5,41
2,08:00,acc3,acc5,28
2,08:00,acc5,acc2,70
2,08:00,acc6,acc2,42
2,08:00,acc7,acc2,33
2,08:01,acc7,acc5,67
2,08:02,acc5,acc1,27
2,08:02,acc6,acc5,40
2,08:02,acc7,acc2,26
2,08:03,acc7,acc6,39
2,08:04,acc2,acc7,29
2,08:04,acc3,acc7,72
2,08:04,acc4,acc5,49
2,08:04,acc7,acc5,44
2,08:05,acc1,acc5,26
2,08:06,acc1,acc2,36
2,08:07,acc4,acc1,73
2,08:08,acc4,acc7,68
2,08:09,acc6,acc3,38
2,08:10,acc3,acc4,51
2,08:11,acc6,acc5,42
2,08:13,acc1,acc5,73
2,08:13,acc7,acc4,45
2,08:14,acc2,acc7,74
2,08:15,acc1,acc7,51
2,08:15,acc4,acc7,44
2,08:15,acc7,acc6,27
2,08:16,acc4,acc3,58
2,08:17,acc2,acc5,62
2,08:17,acc5,acc7,46
2,08:18,acc2,acc7,62
2,08:18,acc3,acc5,49
2,08:20,acc5,acc4,26
2,08:22,acc1,acc6,68
2,08:23,acc4,acc5,47
2,08:23,acc5,acc1,41
2,08:23,acc6,acc4,38
2,08:24,acc1,acc5,57
2,08:24,acc3,acc1,66
2,08:24,acc4,acc2,42
2,08:24,acc7,acc2,30
2,08:24,acc7,acc6,63
2,08:25,acc6,acc2,30
2,08:26,acc5,acc4,60
2,08:27,acc4,acc1,69
2,08:28,acc1,acc3,40
2,08:28,acc2,acc4,45
2,08:29,acc1,acc4,41
2,08:29,acc7,acc1,53
2,08:29,acc7,acc6,42
2,08:30,acc2,acc6,35
2,08:30,acc4,acc3,33
2,08:30,acc6,acc5,50
2,08:30,acc7,acc5,46
2,08:31,acc3,acc1,49
2,08:31,acc3,acc2,57
2,08:31,acc3,acc2,55
2,08:31,acc3,acc4,43
2,08:31,acc4,acc2,49
2,08:32,acc2,acc4,45
2,08:32,acc7,acc4,51
2,08:33,acc2,acc4,72
2,08:33,acc4,acc2,32
2,08:34,acc4,acc5,61
2,08:35,acc5,acc4,28
2,08:37,acc6,acc7,37
2,08:38,acc2,acc6,39
2,08:39,acc1,acc3,29
2,08:39,acc3,acc6,54
2,08:40,acc2,acc5,67
2,08:40,acc3,acc1,27
2,08:40,acc4,acc5,59
2,08:40,acc5,acc2,50
2,08:41,acc4,acc7,55
2,08:41,acc6,acc2,48
2,08:41,acc7,acc2,52
2,08:42,acc3,acc4,73
2,08:42,acc4,acc2,71
2,08:43,acc2,acc3,26
2,08:43,acc2,acc5,60
2,08:43,acc6,acc4,49
2,08:44,acc2,acc1,39
2,08:45,acc1,acc7,35
2,08:45,acc3,acc4,58
2,08:46,acc2,acc1,35
2,08:47,acc1,acc2,50
2,08:47,acc1,acc2,50
2,08:47,acc3,acc6,73
2,08:48,acc1,acc4,33
2,08:48,acc2,acc1,66
2,08:48,acc4,acc2,45
2,08:49,acc4,acc6,58
2,08:50,acc4,acc5,35
2,08:51,acc1,acc5,48
2,08:51,acc4,acc6,40
2,08:51,acc5,acc6,72
2,08:51,acc5,acc6,56
2,08:51,acc6,acc3,28
2,08:52,acc6,acc3,54
2,08:53,acc1,acc7,25
2,08:53,acc7,acc6,63
2,08:54,acc3,acc2,57
2,08:54,acc5,acc2,40
2,08:54,acc5,acc7,39
2,08:55,acc3,acc6,55
2,08:56,acc4,acc6,37
2,08:56,acc5,acc2,66
2,08:56,acc5,acc3,62
2,08:56,acc5,acc3,37
2,08:56,acc7,acc3,50
2,08:57,acc3,acc4,46
2,08:57,acc5,acc1,44
2,08:58,acc2,acc6,75
2,08:58,acc5,acc1,32
2,09:00,acc4,acc6,73
2,09:01,acc4,acc3,44
2,09:02,acc2,acc1,42
2,09:03,acc2,acc1,58
2,09:03,acc7,acc5,29
2,09:05,acc4,acc2,74
2,09:06,acc2,acc4,48
2,09:06,acc3,acc7,48
2,09:07,acc3,acc1,42
2,09:07,acc4,acc5,72
2,09:07,acc7,acc3,53
2,09:08,acc6,acc7,75
2,09:09,acc2,acc4,71
2,09:09,acc2,acc4,39
2,09:09,acc4,acc1,47
2,09:10,acc5,acc7,75
2,09:10,acc6,acc3,34
2,09:11,acc2,acc3,37
2,09:11,acc4,acc2,65
2,09:13,acc1,acc3,65
2,09:13,acc2,acc1,61
2,09:13,acc6,acc7,63
2,09:13,acc7,acc3,49
2,09:13,acc7,acc4,39
2,09:14,acc1,acc5,46
2,09:14,acc3,acc5,55
2,09:14,acc7,acc2,66
2,09:15,acc2,acc1,53
2,09:15,acc3,acc4,64
2,09:15,acc5,acc6,45
2,09:15,acc7,acc2,73
2,09:16,acc2,acc1,47
2,09:16,acc6,acc4,51
2,09:17,acc1,acc6,69
2,09:17,acc5,acc6,31
2,09:17,acc7,acc4,40
2,09:18,acc2,acc1,58
2,09:19,acc1,acc2,48
2,09:19,acc2,acc5,70
2,09:19,acc3,acc4,52
2,09:19,acc5,acc1,28
2,09:20,acc3,acc4,26
2,09:20,acc5,acc6,50
2,09:20,acc7,acc6,33
2,09:21,acc1,acc7,68
2,09:21,acc3,acc6,73
2,09:21,acc5,acc4,34
2,09:22,acc7,acc6,45
2,09:23,acc3,acc6,67
2,09:24,acc3,acc1,30
2,09:24,acc7,acc5,72
2,09:25,acc3,acc1,54
2,09:25,acc5,acc2,33
2,09:25,acc6,acc3,44
2,09:27,acc5,acc1,43
2,09:27,acc7,acc1,71
2,09:29,acc4,acc6,38
2,09:30,acc5,acc7,42
2,09:31,acc3,acc7,49
2,09:32,acc1,acc2,36
2,09:32,acc1,acc6,31
2,09:33,acc4,acc6,36
2,09:33,acc5,acc2,69
2,09:33,acc6,acc2,44
2,09:34,acc5,acc2,62
2,09:34,acc6,acc4,37
2,09:35,acc3,acc2,63
2,09:35,acc3,acc5,41
2,09:36,acc7,acc1,44
2,09:36,acc7,acc3,42
2,09:38,acc2,acc7,55
2,09:38,acc6,acc5,62
2,09:39,acc4,acc5,64
2,09:40,acc2,acc7,54
2,09:41,acc7,acc4,49
2,09:42,acc1,acc6,29
2,09:42,acc3,acc4,65
2,09:42,acc5,acc4,55
2,09:42,acc6,acc5,52
2,09:42,acc6,acc5,27
2,09:42,acc7,acc6,45
2,09:43,acc3,acc6,57
2,09:43,acc7,acc1,65
2,09:43,acc7,acc4,47
2,09:46,acc2,acc1,39
2,09:47,acc3,acc5,72
2,09:48,acc1,acc6,49
2,09:48,acc5,acc4,42
2,09:48,acc6,acc3,65
2,09:48,acc6,acc4,45
2,09:49,acc2,acc4,48
2,09:49,acc7,acc6,52
2,09:50,acc7,acc1,51
2,09:51,acc2,acc7,40
2,09:52,acc1,acc5,48
2,09:52,acc1,acc7,69
2,09:53,acc1,acc6,61
2,09:53,acc7,acc5,29
2,09:55,acc2,acc6,66
2,09:55,acc5,acc7,54
2,09:56,acc1,acc4,65
2,09:56,acc2,acc7,31
2,09:56,acc4,acc2,64
2,09:56,acc7,acc4,74
2,09:57,acc1,acc3,73
2,09:57,acc1,acc3,71
2,09:57,acc1,acc6,68
2,09:58,acc6,acc1,73
2,09:58,acc6,acc7,26
2,09:58,acc7,acc6,26
2,10:01,acc5,acc6,71
2,10:01,acc6,acc5,43
2,10:02,acc4,acc6,44
2,10:02,acc7,acc2,68
2,10:03,acc5,acc7,40
2,10:03,acc6,acc3,61
2,10:04,acc6,acc4,53
2,10:05,acc3,acc1,34
2,10:05,acc3,acc2,30
2,10:06,acc2,acc4,31
2,10:06,acc6,acc2,74
2,10:07,acc3,acc5,64
2,10:07,acc6,acc4,32
2,10:07,acc6,acc5,44
2,10:08,acc2,acc7,45
2,10:08,acc5,acc3,51
2,10:09,acc1,acc4,28
2,10:09,acc3,acc5,37
2,10:09,acc3,acc6,62
2,10:09,acc5,acc1,68
2,10:12,acc4,acc5,70
2,10:12,acc7,acc2,63
2,10:12,acc7,acc6,50
2,10:13,acc1,acc4,66
2,10:13,acc2,acc5,72
2,10:13,acc7,acc5,38
2,10:16,acc2,acc3,52
2,10:17,acc4,acc7,52
2,10:17,acc7,acc4,71
2,10:17,acc7,acc6,36
2,10:18,acc3,acc6,60
2,10:18,acc5,acc2,71
2,10:20,acc1,acc2,49
2,10:20,acc1,acc6,46
2,10:20,acc6,acc7,59
2,10:21,acc6,acc3,74
2,10:22,acc3,acc2,47
2,10:22,acc5,acc6,50
2,10:23,acc5,acc1,33
2,10:23,acc6,acc1,39
2,10:24,acc3,acc7,28
2,10:24,acc6,acc4,28
2,10:25,acc3,acc1,55
2,10:25,acc6,acc7,26
2,10:26,acc3,acc1,28
2,10:26,acc5,acc4,72
2,10:27,acc7,acc3,26
2,10:28,acc3,acc2,51
2,10:29,acc1,acc2,61
2,10:29,acc3,acc7,39
2,10:30,acc2,acc4,49
2,10:30,acc4,acc6,70
2,10:30,acc5,acc3,61
2,10:30,acc6,acc1,32
2,10:30,acc7,acc1,63
2,10:30,acc7,acc3,67
2,10:31,acc4,acc3,31
2,10:31,acc4,acc5,61
2,10:31,acc7,acc2,39
2,10:32,acc1,acc7,49
2,10:32,acc2,acc1,58
2,10:32,acc6,acc1,68
2,10:32,acc7,acc2,35
2,10:33,acc6,acc4,73
2,10:34,acc1,acc5,62
2,10:34,acc1,acc6,63
2,10:35,acc1,acc2,68
2,10:35,acc4,acc1,65
2,10:35,acc5,acc6,48
2,10:36,acc4,acc3,74
2,10:37,acc1,acc4,30
2,10:37,acc1,acc4,66
2,10:37,acc3,acc4,70
2,10:38,acc3,acc2,63
2,10:40,acc4,acc7,71
2,10:41,acc3,acc4,47
2,10:42,acc4,acc3,46
2,10:42,acc4,acc7,33
2,10:42,acc6,acc3,26
2,10:43,acc1,acc6,40
2,10:43,acc6,acc2,61
2,10:44,acc3,acc5,56
2,10:45,acc2,acc3,51
2,10:45,acc6,acc4,75
2,10:45,acc6,acc5,58
2,10:45,acc7,acc2,50
2,10:46,acc2,acc6,33
2,10:47,acc7,acc5,26
2,10:48,acc4,acc5,35
2,10:48,acc5,acc1,36
2,10:48,acc6,acc2,33
2,10:48,acc7,acc5,51
2,10:49,acc1,acc2,43
2,10:49,acc4,acc5,37
2,10:49,acc6,acc1,55
2,10:49,acc7,acc6,56
2,10:50,acc1,acc4,39
2,10:50,acc5,acc4,68
2,10:50,acc7,acc1,39
2,10:50,acc7,acc2,61
2,10:51,acc3,acc7,61
2,10:51,acc4,acc1,44
2,10:52,acc1,acc7,61
2,10:52,acc6,acc7,49
2,10:53,acc1,acc3,72
2,10:53,acc6,acc7,28
2,10:54,acc1,acc2,69
2,10:54,acc2,acc5,54
2,10:54,acc6,acc3,65
2,10:54,acc7,acc3,61
2,10:55,acc2,acc4,59
2,10:55,acc2,acc5,42
2,10:55,acc3,acc1,31
2,10:55,acc4,acc2,48
2,10:56,acc4,acc3,59
2,10:56,acc7,acc3,75
2,10:57,acc4,acc1,56
2,10:59,acc4,acc7,68
2,11:00,acc4,acc1,31
2,11:00,acc4,acc2,26
2,11:00,acc5,acc6,47
2,11:02,acc3,acc7,66
2,11:03,acc2,acc7,30
2,11:03,acc3,acc4,69
2,11:04,acc2,acc1,44
2,11:05,acc1,acc5,51
2,11:05,acc2,acc6,62
2,11:06,acc3,acc2,65
2,11:06,acc4,acc1,65
2,11:06,acc6,acc4,61
2,11:07,acc2,acc7,55
2,11:08,acc4,acc5,30
2,11:08,acc4,acc7,48
2,11:08,acc5,acc2,36
2,11:08,acc5,acc3,30
2,11:09,acc3,acc6,44
2,11:09,acc5,acc4,71
2,11:12,acc2,acc6,74
2,11:13,acc2,acc5,69
2,11:13,acc4,acc7,70
2,11:13,acc4,acc7,45
2,11:13,acc7,acc4,26
2,11:14,acc2,acc1,66
2,11:14,acc2,acc6,34
2,11:14,acc4,acc2,72
2,11:15,acc2,acc3,73
2,11:15,acc3,acc5,36
2,11:16,acc6,acc3,27
2,11:17,acc2,acc1,61
2,11:17,acc4,acc1,33
2,11:18,acc5,acc4,71
2,11:18,acc7,acc3,29
2,11:19,acc4,acc6,26
2,11:20,acc5,acc4,30
2,11:20,acc6,acc2,46
2,11:24,acc1,acc3,46
2,11:24,acc5,acc2,58
2,11:24,acc6,acc3,32
2,11:25,acc1,acc4,31
2,11:26,acc1,acc4,59
2,11:26,acc2,acc7,59
2,11:26,acc6,acc4,50
2,11:27,acc1,acc4,56
2,11:27,acc1,acc5,30
2,11:27,acc2,acc7,73
2,11:27,acc3,acc1,33
2,11:27,acc3,acc4,47
2,11:27,acc6,acc3,69
2,11:30,acc7,acc4,70
2,11:30,acc7,acc6,45
2,11:31,acc3,acc2,50
2,11:31,acc5,acc3,49
2,11:35,acc1,acc5,71
2,11:36,acc4,acc5,63
2,11:36,acc5,acc6,28
2,11:38,acc1,acc6,60
2,11:38,acc5,acc6,74
2,11:38,acc6,acc3,44
2,11:40,acc3,acc5,52
2,11:40,acc5,acc2,47
2,11:41,acc1,acc6,71
2,11:41,acc5,acc3,34
2,11:42,acc5,acc1,37
2,11:42,acc7,acc2,38
2,11:43,acc2,acc4,45
2,11:43,acc3,acc1,34
2,11:43,acc5,acc6,26
2,11:45,acc5,acc7,27
2,11:45,acc7,acc4,73
2,11:46,acc2,acc4,38
2,11:47,acc3,acc5,69
2,11:48,acc2,acc7,47
2,11:48,acc4,acc2,35
2,11:49,acc2,acc7,71
2,11:49,acc6,acc5,40
2,11:49,acc7,acc3,73
2,11:50,acc7,acc5,26
2,11:52,acc2,acc6,34
2,11:53,acc7,acc3,43
2,11:54,acc4,acc3,42
2,11:55,acc2,acc7,48
2,11:55,acc5,acc2,46
2,11:56,acc4,acc2,67
2,11:57,acc1,acc5,39
2,11:57,acc2,acc1,55
2,11:58,acc4,acc6,32
2,11:59,acc1,acc5,35
2,11:59,acc3,acc2,37
2,11:59,acc3,acc2,43
2,11:59,acc4,acc7,63
2,12:00,acc4,acc2,53
2,12:01,acc4,acc5,53
2,12:03,acc2,acc5,33
2,12:04,acc1,acc2,50
2,12:04,acc3,acc6,75
2,12:04,acc7,acc3,50
2,12:05,acc5,acc2,30
2,12:05,acc5,acc4,52
2,12:06,acc4,acc7,71
2,12:07,acc1,acc7,44
2,12:08,acc4,acc5,63
2,12:08,acc5,acc1,38
2,12:09,acc2,acc1,57
2,12:09,acc2,acc7,46
2,12:09,acc7,acc1,63
2,12:10,acc4,acc7,43
2,12:10,acc5,acc1,34
2,12:11,acc3,acc1,35
2,12:11,acc3,acc4,70
2,12:12,acc1,acc2,69
2,12:12,acc1,acc6,38
2,12:12,acc5,acc7,36
2,12:12,acc6,acc7,38
2,12:13,acc1,acc5,49
2,12:13,acc4,acc3,64
2,12:13,acc5,acc6,64
2,12:15,acc6,acc3,64
2,12:15,acc7,acc5,61
2,12:16,acc2,acc5,53
2,12:16,acc5,acc1,33
2,12:16,acc6,acc1,39
2,12:16,acc6,acc4,58
2,12:16,acc7,acc5,28
2,12:17,acc7,acc1,74
2,12:18,acc3,acc4,36
2,12:18,acc6,acc1,72
2,12:19,acc3,acc7,72
2,12:19,acc7,acc4,42
2,12:20,acc1,acc5,71
2,12:20,acc6,acc7,36
2,12:21,acc7,acc6,44
2,12:22,acc5,acc6,32
2,12:23,acc3,acc7,59
2,12:24,acc3,acc2,45
2,12:24,acc3,acc5,36
2,12:24,acc6,acc4,39
2,12:24,acc7,acc1,42
2,12:25,acc4,acc6,25
2,12:26,acc1,acc5,73
2,12:26,acc6,acc2,45
2,12:27,acc2,acc3,59
2,12:27,acc5,acc7,60
2,12:27,acc7,acc5,70
2,12:29,acc3,acc4,36
2,12:29,acc5,acc6,67
2,12:29,acc7,acc2,41
2,12:30,acc6,acc2,28
2,12:31,acc7,acc1,41
2,12:33,acc1,acc3,64
2,12:33,acc3,acc5,61
2,12:33,acc5,acc4,49
2,12:34,acc6,acc2,39
2,12:35,acc3,acc2,62
2,12:35,acc4,acc5,45
2,12:35,acc4,acc6,41
2,12:36,acc2,acc6,61
2,12:36,acc4,acc1,50
2,12:36,acc5,acc4,26
2,12:39,acc1,acc5,48
2,12:39,acc1,acc7,54
2,12:40,acc1,acc5,66
2,12:41,acc1,acc3,63
2,12:41,acc5,acc7,49
2,12:43,acc6,acc2,53
2,12:44,acc6,acc3,59
2,12:47,acc3,acc6,32
2,12:48,acc5,acc7,42
2,12:49,acc2,acc7,55
2,12:49,acc4,acc7,60
2,12:50,acc1,acc2,70
2,12:50,acc4,acc7,42
2,12:50,acc5,acc1,38
2,12:50,acc5,acc6,35
2,12:51,acc6,acc5,38
2,12:52,acc2,acc5,64
2,12:52,acc4,acc7,74
2,12:53,acc2,acc5,50
2,12:53,acc2,acc7,31
2,12:53,acc4,acc3,62
2,12:53,acc5,acc3,26
2,12:54,acc2,acc5,28
2,12:54,acc6,acc4,59
2,12:55,acc4,acc7,73
2,12:56,acc3,acc5,53
2,12:57,acc1,acc4,33
2,12:57,acc2,acc6,74
2,12:58,acc5,acc3,47
2,12:59,acc1,acc3,33
2,12:59,acc2,acc3,72
2,12:59,acc3,acc1,46
2,12:59,acc5,acc7,34
2,13:00,acc1,acc3,28
2,13:01,acc1,acc7,74
2,13:01,acc6,acc1,49
2,13:02,acc7,acc5,70
2,13:03,acc2,acc5,69
2,13:03,acc4,acc5,29
2,13:04,acc3,acc5,25
2,13:04,acc7,acc1,37
2,13:04,acc7,acc3,75
2,13:05,acc1,acc7,50
2,13:05,acc4,acc5,26
2,13:06,acc2,acc3,49
2,13:06,acc2,acc6,68
2,13:06,acc4,acc2,38
2,13:06,acc7,acc5,30
2,13:07,acc4,acc2,37
2,13:07,acc7,acc5,71
2,13:08,acc5,acc3,57
2,13:08,acc7,acc4,59
2,13:08,acc7,acc5,60
2,13:09,acc1,acc4,59
2,13:09,acc2,acc3,59
2,13:09,acc2,acc3,41
2,13:09,acc3,acc7,37
2,13:10,acc4,acc7,60
2,13:12,acc1,acc2,65
2,13:12,acc5,acc3,54
2,13:12,acc7,acc5,68
2,13:13,acc1,acc4,69
2,13:13,acc2,acc5,60
2,13:13,acc3,acc6,34
2,13:13,acc5,acc1,51
2,13:14,acc2,acc6,64
2,13:14,acc3,acc1,38
2,13:15,acc1,acc6,63
2,13:15,acc4,acc1,44
2,13:15,acc5,acc3,71
2,13:15,acc6,acc7,51
2,13:16,acc1,acc3,31
2,13:16,acc3,acc2,38
2,13:16,acc5,acc2,68
2,13:16,acc7,acc1,58
2,13:17,acc6,acc4,41
2,13:17,acc6,acc7,36
2,13:18,acc2,acc7,45
2,13:18,acc5,acc7,62
2,13:19,acc3,acc1,40
2,13:19,acc7,acc2,74
2,13:20,acc1,acc3,34
2,13:20,acc3,acc6,72
2,13:20,acc5,acc7,58
2,13:20,acc6,acc5,32
2,13:21,acc2,acc6,38
2,13:21,acc5,acc3,57
2,13:21,acc5,acc7,64
2,13:23,acc3,acc4,61
2,13:23,acc5,acc4,59
2,13:23,acc6,acc4,29
2,13:23,acc7,acc3,40
2,13:25,acc1,acc3,57
2,13:25,acc3,acc1,36
2,13:27,acc3,acc5,62
2,13:27,acc3,acc6,51
2,13:28,acc5,acc3,60
2,13:31,acc4,acc1,32
2,13:32,acc2,acc3,70
2,13:32,acc2,acc4,69
2,13:32,acc5,acc2,52
2,13:33,acc5,acc1,54
2,13:34,acc6,acc2,39
2,13:35,acc1,acc7,31
2,13:35,acc7,acc2,46
2,13:37,acc3,acc2,35
2,13:37,acc7,acc3,57
2,13:37,acc7,acc5,40
2,13:38,acc1,acc5,33
2,13:38,acc1,acc6,42
2,13:38,acc7,acc4,45
2,13:39,acc1,acc3,51
2,13:39,acc4,acc2,59
2,13:39,acc4,acc6,51
2,13:40,acc1,acc2,61
2,13:41,acc5,acc7,57
2,13:41,acc6,acc4,42
2,13:42,acc1,acc6,52
2,13:42,acc7,acc6,62
2,13:43,acc1,acc3,57
2,13:43,acc4,acc2,29
2,13:43,acc5,acc1,52
2,13:44,acc2,acc1,61
2,13:45,acc6,acc5,47
2,13:45,acc7,acc2,41
2,13:46,acc1,acc2,73
2,13:46,acc4,acc6,60
2,13:46,acc5,acc7,71
2,13:47,acc2,acc3,43
2,13:47,acc3,acc4,33
2,13:47,acc3,acc6,59
2,13:48,acc1,acc6,40
2,13:48,acc4,acc3,32
2,13:48,acc5,acc4,49
2,13:49,acc6,acc1,44
2,13:50,acc1,acc3,47
2,13:50,acc3,acc6,39
2,13:50,acc7,acc2,64
2,13:51,acc1,acc6,35
2,13:51,acc5,acc7,49
2,13:52,acc6,acc7,43
2,13:53,acc5,acc7,59
2,13:53,acc5,acc7,27
2,13:53,acc7,acc3,33
2,13:54,acc4,acc6,68
2,13:56,acc2,acc7,63
2,13:57,acc3,acc7,50
2,13:58,acc3,acc6,36
2,13:58,acc6,acc4,44
2,13:59,acc7,acc6,60
2,14:01,acc6,acc1,44
2,14:02,acc1,acc6,27
2,14:02,acc5,acc3,67
2,14:02,acc7,acc1,55
2,14:03,acc4,acc1,61
2,14:03,acc6,acc5,58
2,14:03,acc7,acc5,74
2,14:04,acc1,acc4,73
2,14:04,acc1,acc7,58
2,14:04,acc2,acc3,66
2,14:04,acc2,acc6,55
2,14:04,acc6,acc5,46
2,14:06,acc1,acc6,35
2,14:06,acc4,acc3,26
2,14:07,acc1,acc6,57
2,14:07,acc1,acc7,74
2,14:07,acc5,acc7,36
2,14:08,acc7,acc6,73
2,14:11,acc2,acc1,34
2,14:12,acc2,acc5,49
2,14:13,acc2,acc4,48
2,14:14,acc1,acc3,46
2,14:14,acc3,acc7,40
2,14:14,acc7,acc1,58
2,14:15,acc3,acc1,41
2,14:15,acc5,acc4,25
2,14:15,acc6,acc1,54
2,14:16,acc4,acc5,65
2,14:16,acc5,acc4,44
2,14:16,acc7,acc3,63
2,14:17,acc5,acc3,38
2,14:18,acc4,acc2,29
2,14:18,acc6,acc7,45
2,14:19,acc2,acc1,47
2,14:19,acc2,acc6,45
2,14:19,acc3,acc6,43
2,14:19,acc4,acc2,28
2,14:20,acc3,acc1,74
2,14:21,acc2,acc3,41
2,14:21,acc7,acc6,27
2,14:22,acc6,acc7,43
2,14:23,acc2,acc5,51
